Material,ID,Configuration,Total energy [eV/atom],Band gap [eV],Volume [Å3/atom],# of ionic steps,Converged
ScP,1474259,relaxation,-7.247,0.0,19.398,3.0,True
ScP,1474259,static,-7.25,0.0,19.398,1.0,True
ScP,1474013,relaxation_0,-7.181,0.0,18.831,21.0,False
ScP,1474013,relaxation,-7.246,0.0,19.348,5.0,True
ScP,1474013,static,-7.25,0.0,19.348,1.0,True
ScP,1474016,relaxation,-7.245,0.0,19.321,18.0,True
ScP,1474016,static,-7.25,0.0,19.321,1.0,True
ScP,1743074,static,-7.141,0.0,23.026,1.0,True
ScP,1743074,relaxation,-7.136,0.0,23.026,7.0,True
ScP,1230705,relaxation,-7.046,0.0,19.55,3.0,True
ScP,1230705,static,-7.05,0.0,19.55,1.0,True
ScP,1732518,static,-7.037,0.4,19.283,1.0,True
ScP,1732518,relaxation,-7.033,0.0,19.283,3.0,True
ScP,1223733,relaxation,-6.827,0.0,25.966,3.0,True
ScP,1223733,static,-6.831,1.7,25.966,1.0,True
ScP,100272,static,-6.8,0.0,17.572,1.0,True
ScP,22243,static,-6.8,0.0,17.563,1.0,True
ScP,22243,coarse_relax,-6.809,,16.463,3.0,False
ScP,22243,standard,-6.8,0.0,17.52,1.0,True
ScP,22243,fine_relax,-6.8,,17.52,4.0,False
ScP,305140,initialize,-6.076,0.0,26.609,1.0,True
ScP,305140,coarse_relax,-6.945,0.0,17.614,4.0,True
ScP,305140,fine_relax,-6.804,0.0,17.471,2.0,True
ScP,305140,standard,-6.8,0.0,17.471,1.0,True
ScP,305140,static,-6.8,0.0,17.554,1.0,True
ScP,305140,relaxation,-6.797,0.0,17.554,1.0,True
ScP,336682,initialize,-5.674,0.0,26.609,1.0,True
ScP,336682,coarse_relax,-6.914,0.0,17.186,9.0,True
ScP,336682,fine_relax,-6.801,0.0,17.525,5.0,True
ScP,336682,standard,-6.799,0.0,17.525,1.0,True
ScP,336682,static,-6.658,0.0,17.152,1.0,True
ScP,336682,relaxation,-6.818,0.0,17.152,3.0,True
TeP,1104200,relaxation,-3.988,0.0,23.211,3.0,True
TeP,1104200,static,-3.99,0.0,23.211,1.0,True
TeP,1235073,relaxation,-3.988,0.0,23.215,3.0,True
TeP,1235073,static,-3.99,0.0,23.215,1.0,True
TeP,1230714,relaxation,-3.79,0.0,23.162,3.0,True
TeP,1230714,static,-3.791,0.0,23.162,1.0,True
TeP,1108281,relaxation_0,-3.692,0.0,26.159,60.0,False
TeP,1108281,relaxation,-3.699,0.0,26.381,16.0,True
TeP,1108281,static,-3.702,0.0,26.381,1.0,True
TeP,1223742,relaxation,-3.624,0.0,32.637,3.0,True
TeP,1223742,static,-3.627,0.0,32.637,1.0,True
TeP,305014,initialize,-3.082,0.0,31.12,1.0,True
TeP,305014,coarse_relax,-3.634,0.0,21.126,3.0,True
TeP,305014,fine_relax,-3.607,0.0,21.126,1.0,True
TeP,305014,standard,-3.601,0.0,21.126,1.0,True
TeP,305014,static,-3.601,0.0,21.068,1.0,True
TeP,305014,relaxation,-3.601,0.0,21.068,3.0,True
TeP,336556,initialize,-2.779,0.0,31.12,1.0,True
TeP,336556,coarse_relax,-3.442,0.0,21.132,12.0,True
TeP,336556,fine_relax,-3.606,0.0,21.038,3.0,True
TeP,336556,standard,-3.602,0.0,21.038,1.0,True
TeP,336556,static,-3.597,0.0,21.009,1.0,True
TeP,336556,relaxation,-3.594,0.0,21.009,3.0,True
ZnP,1223752,relaxation,-3.224,0.0,19.998,3.0,True
ZnP,1223752,static,-3.227,0.0,19.998,1.0,True
ZnP,1243611,relaxation,-3.201,0.0,16.676,5.0,True
ZnP,1243611,static,-3.204,0.0,16.676,1.0,True
ZnP,1106181,relaxation,-3.172,0.0,16.103,3.0,True
ZnP,1106181,static,-3.176,0.0,16.103,1.0,True
ZnP,1243612,relaxation,-3.14,0.0,16.493,5.0,True
ZnP,1243612,static,-3.146,0.0,16.493,1.0,True
ZnP,1108291,relaxation_0,-3.123,0.0,16.767,57.0,False
ZnP,1108291,relaxation,-3.119,0.0,16.656,3.0,True
ZnP,1108291,static,-3.123,0.0,16.656,1.0,True
ZnP,328080,initialize,-2.469,0.0,21.732,1.0,True
ZnP,328080,coarse_relax,-3.23,0.0,15.104,11.0,True
ZnP,328080,fine_relax,-2.906,0.0,15.281,4.0,True
ZnP,328080,standard,-2.905,0.0,15.281,1.0,True
ZnP,328080,static,-3.116,0.0,15.205,1.0,True
ZnP,328080,relaxation,-3.052,0.0,15.205,17.0,True
ZnP,1230724,relaxation,-2.902,0.0,14.978,5.0,True
ZnP,1230724,static,-2.906,0.0,14.978,1.0,True
ZnP,306996,initialize,-2.461,0.0,21.732,1.0,True
ZnP,306996,coarse_relax,-3.225,0.0,15.241,5.0,True
ZnP,306996,fine_relax,-2.906,0.0,15.477,3.0,True
ZnP,306996,standard,-2.905,0.0,15.477,1.0,True
ZnP,306996,static,-2.905,0.0,15.527,1.0,True
ZnP,306996,relaxation,-2.899,0.0,15.527,3.0,True
ZnP,338538,initialize,-2.376,0.0,21.732,1.0,True
ZnP,338538,coarse_relax,-3.204,0.0,15.212,10.0,True
ZnP,338538,fine_relax,-2.93,0.0,15.426,13.0,True
ZnP,338538,standard,-2.934,0.0,15.426,1.0,True
ZnP,338538,static,-2.894,0.0,15.358,1.0,True
ZnP,338538,relaxation,-2.891,0.0,15.358,3.0,True
BaP,1370118,relaxation,-4.664,0.0,33.818,3.0,True
BaP,1370118,static,-4.667,0.8,33.818,1.0,True
BaP,336052,initialize,-3.437,0.0,45.84,1.0,True
BaP,336052,coarse_relax,-4.28,0.0,29.971,6.0,True
BaP,336052,fine_relax,-4.301,0.0,29.971,1.0,True
BaP,336052,standard,-4.295,0.0,29.971,1.0,True
BaP,336052,static,-4.298,0.0,30.01,1.0,True
BaP,336052,relaxation,-4.224,0.0,30.01,3.0,True
BaP,304510,initialize,-3.843,0.0,45.84,1.0,True
BaP,304510,coarse_relax,-4.323,0.0,30.337,4.0,True
BaP,304510,fine_relax,-4.287,0.0,30.449,2.0,True
BaP,304510,standard,-4.271,0.0,30.449,1.0,True
BaP,304510,static,-4.271,0.0,30.456,1.0,True
BaP,304510,relaxation,-4.272,0.0,30.456,1.0,True
BaP,1103696,relaxation,-4.256,0.0,35.548,3.0,True
BaP,1103696,static,-4.257,0.0,35.548,1.0,True
BaP,1234856,relaxation,-4.256,0.0,35.724,3.0,True
BaP,1234856,static,-4.257,0.0,35.724,1.0,True
BaP,1228326,relaxation,-4.133,0.0,35.032,9.0,True
BaP,1228326,static,-4.138,0.0,35.032,1.0,True
BaP,1108226,relaxation_0,-4.077,0.0,31.648,42.0,False
BaP,1108226,relaxation,-4.083,0.0,31.819,5.0,True
BaP,1108226,static,-4.084,0.0,31.819,1.0,True
BaP,1218647,relaxation,-3.918,0.0,46.407,3.0,True
BaP,1218647,static,-3.92,0.0,46.407,1.0,True
CoP,8021,coarse_relax,-6.866,,10.313,12.0,False
CoP,8021,standard,-6.835,0.0,11.186,1.0,True
