Our_Material_ID,OQMD_ID,Configuration,Total_Energy_per_atom,OQMD_Total_Energy_per_atom
SnC-14,22476,standard,-5.783534,-5.316
SnC-14,328453,standard,-5.783534,-5.315
SnC-14,328453,relaxation,-5.783534,-5.319
SnC-14,1106554,relaxation,-5.783534,-5.32
SnC-14,1228642,relaxation,-5.783534,-4.973
SnC-14,307369,standard,-5.783534,-4.521
SnC-14,307369,relaxation,-5.783534,-4.522
SnC-14,675245,standard,-5.783534,-4.522
SnC-14,675245,relaxation,-5.783534,-4.374
VC-7,1733846,relaxation,-9.318784375,-9.13
VC-7,1755089,relaxation,-9.318784375,-8.896
VC-7,1218974,relaxation,-9.318784375,-8.883
VC-7,304727,standard,-9.318784375,-8.654
VC-7,304727,relaxation,-9.318784375,-8.657
VC-7,336269,standard,-9.318784375,-8.656
VC-7,336269,relaxation,-9.318784375,-8.656
BaC-17,327409,standard,-5.4606956875,-4.047
BaC-17,327409,relaxation,-5.4606956875,-4.048
BaC-17,306325,standard,-5.4606956875,-4.047
BaC-17,306325,relaxation,-5.4606956875,-4.049
BaC-17,1105510,relaxation,-5.4606956875,-4.049
BaC-17,1228287,relaxation,-5.4606956875,-4.003
BaC-17,337867,standard,-5.4606956875,-3.82
BaC-17,337867,relaxation,-5.4606956875,-4.035
BaC-17,1218608,relaxation,-5.4606956875,-3.839
CoC-10,1218911,relaxation,-7.86595975,-7.569
CoC-10,1225104,relaxation,-7.86595975,-7.488
CoC-10,1733845,relaxation,-7.86595975,-7.464
CoC-10,1106212,relaxation,-7.86595975,-7.347
CoC-10,1234883,relaxation,-7.86595975,-7.346
CoC-10,307027,standard,-7.86595975,-6.953
CoC-10,307027,relaxation,-7.86595975,-6.956
CoC-10,1219425,relaxation,-7.86595975,-6.956
CoC-10,338569,standard,-7.86595975,-6.55
CoC-10,338569,relaxation,-7.86595975,-6.895
HfC-26,1520415,relaxation,-10.33892675,-10.257
HfC-26,1218924,relaxation,-10.33892675,-9.89
HfC-26,21513,standard,-10.33892675,-9.771
HfC-26,1228603,relaxation,-10.33892675,-9.772
HfC-26,305954,standard,-10.33892675,-9.186
HfC-26,305954,relaxation,-10.33892675,-9.188
HfC-26,337496,standard,-10.33892675,-8.766
HfC-26,337496,relaxation,-10.33892675,-9.1
LuC-19,1105879,relaxation,-7.13474575,-6.965
LuC-19,1234892,relaxation,-7.13474575,-6.964
LuC-19,1228612,relaxation,-7.13474575,-6.518
LuC-19,1218933,relaxation,-7.13474575,-6.459
LuC-19,306694,standard,-7.13474575,-6.401
LuC-19,306694,relaxation,-7.13474575,-6.403
LuC-19,338236,standard,-7.13474575,-6.008
LuC-19,338236,relaxation,-7.13474575,-6.379
LuC-19,1105879,relaxation,-7.13474575,-6.965
LuC-19,1234892,relaxation,-7.13474575,-6.964
LuC-19,1228612,relaxation,-7.13474575,-6.518
LuC-19,1218933,relaxation,-7.13474575,-6.459
LuC-19,306694,standard,-7.13474575,-6.401
LuC-19,306694,relaxation,-7.13474575,-6.403
LuC-19,338236,standard,-7.13474575,-6.008
LuC-19,338236,relaxation,-7.13474575,-6.379
LuC-19,1105879,relaxation,-7.13474575,-6.965
LuC-19,1234892,relaxation,-7.13474575,-6.964
LuC-19,1228612,relaxation,-7.13474575,-6.518
LuC-19,1218933,relaxation,-7.13474575,-6.459
LuC-19,306694,standard,-7.13474575,-6.401
LuC-19,306694,relaxation,-7.13474575,-6.403
LuC-19,338236,standard,-7.13474575,-6.008
LuC-19,338236,relaxation,-7.13474575,-6.379
NaC-20,1243943,relaxation,-5.038420125,-4.605
NaC-20,304949,standard,-5.038420125,-3.075
NaC-20,304949,relaxation,-5.038420125,-3.076
NaC-20,336491,standard,-5.038420125,-3.078
NaC-20,336491,relaxation,-5.038420125,-3.042
NaC-20,1228617,relaxation,-5.038420125,-2.909
NaC-20,326033,standard,-5.038420125,-2.892
NaC-20,326033,relaxation,-5.038420125,-2.895
NaC-20,1243944,relaxation,-5.038420125,-2.889
NaC-20,1104135,relaxation,-5.038420125,-2.717
NaC-20,1218938,relaxation,-5.038420125,-2.367
NaC-20,1243943,relaxation,-5.038420125,-4.605
NaC-20,304949,standard,-5.038420125,-3.075
NaC-20,304949,relaxation,-5.038420125,-3.076
NaC-20,336491,standard,-5.038420125,-3.078
NaC-20,336491,relaxation,-5.038420125,-3.042
NaC-20,1228617,relaxation,-5.038420125,-2.909
NaC-20,326033,standard,-5.038420125,-2.892
NaC-20,326033,relaxation,-5.038420125,-2.895
NaC-20,1243944,relaxation,-5.038420125,-2.889
NaC-20,1104135,relaxation,-5.038420125,-2.717
NaC-20,1218938,relaxation,-5.038420125,-2.367
NaC-20,1243943,relaxation,-5.038420125,-4.605
NaC-20,304949,standard,-5.038420125,-3.075
NaC-20,304949,relaxation,-5.038420125,-3.076
NaC-20,336491,standard,-5.038420125,-3.078
NaC-20,336491,relaxation,-5.038420125,-3.042
NaC-20,1228617,relaxation,-5.038420125,-2.909
NaC-20,326033,standard,-5.038420125,-2.892
NaC-20,326033,relaxation,-5.038420125,-2.895
NaC-20,1243944,relaxation,-5.038420125,-2.889
NaC-20,1104135,relaxation,-5.038420125,-2.717
NaC-20,1218938,relaxation,-5.038420125,-2.367
PC-2,1218945,relaxation,-6.95108025,-6.341
PC-2,1104883,relaxation,-6.95108025,-6.089
PC-2,1234896,relaxation,-6.95108025,-6.089
PC-2,1228624,relaxation,-6.95108025,-5.758
PC-2,305698,standard,-6.95108025,-4.977
PC-2,305698,relaxation,-6.95108025,-4.981
PC-2,337240,standard,-6.95108025,-4.976
PC-2,337240,relaxation,-6.95108025,-4.979
SbC-28,327743,standard,-5.948594,-5.199
SbC-28,327743,relaxation,-5.948594,-5.201
SbC-28,1105844,relaxation,-5.948594,-5.202
SbC-28,1218958,relaxation,-5.948594,-5.17
SbC-28,1228637,relaxation,-5.948594,-4.925
SbC-28,306659,standard,-5.948594,-4.461
SbC-28,306659,relaxation,-5.948594,-4.464
SbC-28,338201,standard,-5.948594,-4.461
SbC-28,338201,relaxation,-5.948594,-4.374
SnC-6,1472842,relaxation,-5.80431725,-5.801
SnC-6,22475,standard,-5.80431725,-5.8
SnC-6,1218963,relaxation,-5.80431725,-5.803
SnC-6,22476,standard,-5.80431725,-5.316
SnC-6,328453,standard,-5.80431725,-5.315
SnC-6,328453,relaxation,-5.80431725,-5.319
SnC-6,1106554,relaxation,-5.80431725,-5.32
SnC-6,1228642,relaxation,-5.80431725,-4.973
SnC-6,307369,standard,-5.80431725,-4.521
SnC-6,307369,relaxation,-5.80431725,-4.522
SnC-6,675245,standard,-5.80431725,-4.522
SnC-6,675245,relaxation,-5.80431725,-4.374
SnC-6,1472842,relaxation,-5.80431725,-5.801
SnC-6,22475,standard,-5.80431725,-5.8
SnC-6,1218963,relaxation,-5.80431725,-5.803
SnC-6,22476,standard,-5.80431725,-5.316
SnC-6,328453,standard,-5.80431725,-5.315
SnC-6,328453,relaxation,-5.80431725,-5.319
SnC-6,1106554,relaxation,-5.80431725,-5.32
SnC-6,1228642,relaxation,-5.80431725,-4.973
SnC-6,307369,standard,-5.80431725,-4.521
SnC-6,307369,relaxation,-5.80431725,-4.522
SnC-6,675245,standard,-5.80431725,-4.522
SnC-6,675245,relaxation,-5.80431725,-4.374
SnC-6,1472842,relaxation,-5.80431725,-5.801
SnC-6,22475,standard,-5.80431725,-5.8
SnC-6,1218963,relaxation,-5.80431725,-5.803
SnC-6,22476,standard,-5.80431725,-5.316
SnC-6,328453,standard,-5.80431725,-5.315
SnC-6,328453,relaxation,-5.80431725,-5.319
SnC-6,1106554,relaxation,-5.80431725,-5.32
SnC-6,1228642,relaxation,-5.80431725,-4.973
SnC-6,307369,standard,-5.80431725,-4.521
SnC-6,307369,relaxation,-5.80431725,-4.522
SnC-6,675245,standard,-5.80431725,-4.522
SnC-6,675245,relaxation,-5.80431725,-4.374
BC-8,1218531,relaxation,-7.73689075,-7.474
BC-8,1104363,relaxation,-7.73689075,-6.531
BC-8,326261,standard,-7.73689075,-6.527
BC-8,326261,relaxation,-7.73689075,-6.531
BC-8,1228210,relaxation,-7.73689075,-5.622
BC-8,336719,standard,-7.73689075,-5.099
BC-8,336719,relaxation,-7.73689075,-5.094
BC-8,305177,standard,-7.73689075,-5.053
BC-8,305177,relaxation,-7.73689075,-5.057
CrC-10,1744925,relaxation,-9.26370775,-9.218
CrC-10,1106650,relaxation,-9.26370775,-9.194
CrC-10,10280,relaxation,-9.26370775,-9.193
CrC-10,10280,standard,-9.26370775,-9.19
CrC-10,328549,standard,-9.26370775,-9.17
CrC-10,328549,relaxation,-9.26370775,-9.173
CrC-10,1218912,relaxation,-9.26370775,-8.89
CrC-10,1225105,relaxation,-9.26370775,-8.814
CrC-10,307465,standard,-9.26370775,-8.686
CrC-10,307465,relaxation,-9.26370775,-8.69
CrC-10,339007,standard,-9.26370775,-8.533
CrC-10,339007,relaxation,-9.26370775,-8.675
HgC-28,1243667,relaxation,-4.244328375,-4.136
HgC-28,1218925,relaxation,-4.244328375,-2.483
HgC-28,1104566,relaxation,-4.244328375,-2.461
HgC-28,1234887,relaxation,-4.244328375,-2.459
HgC-28,1243668,relaxation,-4.244328375,-2.342
HgC-28,305381,standard,-4.244328375,-2.149
HgC-28,305381,relaxation,-4.244328375,-2.152
HgC-28,336923,standard,-4.244328375,-1.693
HgC-28,336923,relaxation,-4.244328375,-2.052
LuC-20,1105879,relaxation,-7.13907525,-6.965
LuC-20,1234892,relaxation,-7.13907525,-6.964
LuC-20,1228612,relaxation,-7.13907525,-6.518
LuC-20,1218933,relaxation,-7.13907525,-6.459
LuC-20,306694,standard,-7.13907525,-6.401
LuC-20,306694,relaxation,-7.13907525,-6.403
LuC-20,338236,standard,-7.13907525,-6.008
LuC-20,338236,relaxation,-7.13907525,-6.379
LuC-20,1105879,relaxation,-7.13907525,-6.965
LuC-20,1234892,relaxation,-7.13907525,-6.964
LuC-20,1228612,relaxation,-7.13907525,-6.518
LuC-20,1218933,relaxation,-7.13907525,-6.459
LuC-20,306694,standard,-7.13907525,-6.401
LuC-20,306694,relaxation,-7.13907525,-6.403
LuC-20,338236,standard,-7.13907525,-6.008
LuC-20,338236,relaxation,-7.13907525,-6.379
LuC-20,1105879,relaxation,-7.13907525,-6.965
LuC-20,1234892,relaxation,-7.13907525,-6.964
LuC-20,1228612,relaxation,-7.13907525,-6.518
LuC-20,1218933,relaxation,-7.13907525,-6.459
LuC-20,306694,standard,-7.13907525,-6.401
LuC-20,306694,relaxation,-7.13907525,-6.403
LuC-20,338236,standard,-7.13907525,-6.008
LuC-20,338236,relaxation,-7.13907525,-6.379
NaC-4,16488,standard,-5.0417515,-5.04
NaC-4,5449,standard,-5.0417515,-5.039
NaC-4,1243943,relaxation,-5.0417515,-4.605
NaC-4,304949,standard,-5.0417515,-3.075
