Our_Material_ID,OQMD_ID,Configuration,Total_Energy_per_atom,OQMD_Total_Energy_per_atom
CsN-10,337427,relaxation,-4.68059525,-2.715
KN-1,1108175,relaxation,-4.740113,-3.762
KN-1,307636,standard,-4.740113,-3.063
KN-1,307636,relaxation,-4.740113,-3.063
KN-1,339178,standard,-4.740113,-3.056
KN-1,339178,relaxation,-4.740113,-2.95
KN-1,1230068,relaxation,-4.740113,-2.941
KN-1,328720,standard,-4.740113,-2.895
KN-1,328720,relaxation,-4.740113,-2.904
KN-1,1106821,relaxation,-4.740113,-2.86
KN-1,1223097,relaxation,-4.740113,-2.695
MoN-2,21389,relaxation,-9.8053905,-9.714
MoN-2,21389,standard,-9.8053905,-9.713
MoN-2,8127,standard,-9.8053905,-9.497
MoN-2,8127,relaxation,-9.8053905,-9.695
MoN-2,327558,standard,-9.8053905,-9.662
MoN-2,327558,relaxation,-9.8053905,-9.664
MoN-2,1223370,relaxation,-9.8053905,-9.635
MoN-2,20240,standard,-9.8053905,-9.632
MoN-2,1108181,relaxation,-9.8053905,-9.552
MoN-2,1105659,relaxation,-9.8053905,-9.559
MoN-2,20241,standard,-9.8053905,-9.554
MoN-2,306474,standard,-9.8053905,-9.207
MoN-2,306474,relaxation,-9.8053905,-9.212
MoN-2,20242,standard,-9.8053905,-9.206
MoN-2,338016,standard,-9.8053905,-9.206
MoN-2,338016,relaxation,-9.8053905,-9.205
MoN-2,109768,relaxation,-9.8053905,-8.673
MoN-2,18453,standard,-9.8053905,-8.684
MoN-2,18453,relaxation,-9.8053905,-8.673
MoN-2,56038,relaxation,-9.8053905,-8.086
MoN-2,21389,relaxation,-9.8053905,-9.714
MoN-2,21389,standard,-9.8053905,-9.713
MoN-2,8127,standard,-9.8053905,-9.497
MoN-2,8127,relaxation,-9.8053905,-9.695
MoN-2,327558,standard,-9.8053905,-9.662
MoN-2,327558,relaxation,-9.8053905,-9.664
MoN-2,1223370,relaxation,-9.8053905,-9.635
MoN-2,20240,standard,-9.8053905,-9.632
MoN-2,1108181,relaxation,-9.8053905,-9.552
MoN-2,1105659,relaxation,-9.8053905,-9.559
MoN-2,20241,standard,-9.8053905,-9.554
MoN-2,306474,standard,-9.8053905,-9.207
MoN-2,306474,relaxation,-9.8053905,-9.212
MoN-2,20242,standard,-9.8053905,-9.206
MoN-2,338016,standard,-9.8053905,-9.206
MoN-2,338016,relaxation,-9.8053905,-9.205
MoN-2,109768,relaxation,-9.8053905,-8.673
MoN-2,18453,standard,-9.8053905,-8.684
MoN-2,18453,relaxation,-9.8053905,-8.673
MoN-2,56038,relaxation,-9.8053905,-8.086
PN-13,1748478,relaxation,-6.83672475,-5.856
PN-13,1106682,relaxation,-6.83672475,-5.741
PN-13,1235038,relaxation,-6.83672475,-5.738
PN-13,1223420,relaxation,-6.83672475,-5.637
PN-13,1230391,relaxation,-6.83672475,-5.525
PN-13,307497,standard,-6.83672475,-5.026
PN-13,307497,relaxation,-6.83672475,-5.033
PN-13,339039,standard,-6.83672475,-5.026
PN-13,339039,relaxation,-6.83672475,-5.027
PN-13,1748478,relaxation,-6.83672475,-5.856
PN-13,1106682,relaxation,-6.83672475,-5.741
PN-13,1235038,relaxation,-6.83672475,-5.738
