Our_Material_ID,OQMD_ID,Configuration,Total_Energy_per_atom,OQMD_Total_Energy_per_atom
NiO-13,1473737,relaxation,-5.754573625,-4.5
NiO-13,1223576,relaxation,-5.754573625,-4.334
NiO-13,1440227,relaxation,-5.754573625,-4.088
NiO-13,336882,standard,-5.754573625,-3.666
NiO-13,336882,relaxation,-5.754573625,-4.132
NiO-13,305340,standard,-5.754573625,-3.711
NiO-13,305340,relaxation,-5.754573625,-3.723
PtO-7,5057,standard,-5.7427115,-5.732
PtO-7,327006,standard,-5.7427115,-4.987
PtO-7,327006,relaxation,-5.7427115,-5.003
PtO-7,1105107,relaxation,-5.7427115,-4.963
PtO-7,17895,relaxation,-5.7427115,-4.965
PtO-7,17895,standard,-5.7427115,-4.95
PtO-7,1243534,relaxation,-5.7427115,-4.939
PtO-7,1443173,relaxation,-5.7427115,-4.933
PtO-7,1223656,relaxation,-5.7427115,-4.902
PtO-7,1230628,relaxation,-5.7427115,-4.865
PtO-7,1243533,relaxation,-5.7427115,-4.672
PtO-7,305922,standard,-5.7427115,-4.667
PtO-7,305922,relaxation,-5.7427115,-4.679
PtO-7,337464,standard,-5.7427115,-4.661
PtO-7,337464,relaxation,-5.7427115,-4.662
SiO-12,1243549,relaxation,-6.89050775,-5.612
SiO-12,1230638,relaxation,-6.89050775,-5.6
SiO-12,328656,standard,-6.89050775,-5.533
SiO-12,328656,relaxation,-6.89050775,-5.55
SiO-12,1106757,relaxation,-6.89050775,-5.533
SiO-12,1243550,relaxation,-6.89050775,-5.518
SiO-12,1223666,relaxation,-6.89050775,-5.523
SiO-12,307572,standard,-6.89050775,-5.188
SiO-12,307572,relaxation,-6.89050775,-5.204
SiO-12,339114,standard,-6.89050775,-5.182
SiO-12,339114,relaxation,-6.89050775,-5.19
TiO-15,1243631,relaxation,-8.8169175,-8.782
TiO-15,1440030,relaxation,-8.8169175,-8.744
TiO-15,1243632,relaxation,-8.8169175,-8.719
TiO-15,1103925,relaxation,-8.8169175,-8.649
TiO-15,17898,standard,-8.8169175,-8.629
TiO-15,325823,standard,-8.8169175,-8.631
TiO-15,325823,relaxation,-8.8169175,-8.646
TiO-15,1739153,relaxation,-8.8169175,-8.629
TiO-15,1227161,relaxation,-8.8169175,-8.575
TiO-15,1285203,relaxation,-8.8169175,-8.568
TiO-15,1440236,relaxation,-8.8169175,-8.554
TiO-15,1223675,relaxation,-8.8169175,-8.513
TiO-15,1221482,relaxation,-8.8169175,-8.365
TiO-15,304739,standard,-8.8169175,-8.35
TiO-15,304739,relaxation,-8.8169175,-8.365
TiO-15,1285202,relaxation,-8.8169175,-8.086
TiO-15,336281,standard,-8.8169175,-8.35
TiO-15,336281,relaxation,-8.8169175,-8.356
ZnO-29,4908,standard,-4.5429011,-4.535
ZnO-29,20685,relaxation,-4.5429011,-4.542
ZnO-29,20685,standard,-4.5429011,-4.527
ZnO-29,1442249,relaxation,-4.5429011,-4.518
ZnO-29,1443987,relaxation,-4.5429011,-4.481
ZnO-29,1443821,relaxation,-4.5429011,-4.459
ZnO-29,1106917,relaxation,-4.5429011,-4.414
ZnO-29,1442030,relaxation,-4.5429011,-4.414
ZnO-29,1472687,relaxation,-4.5429011,-4.412
ZnO-29,1343236,relaxation,-4.5429011,-4.413
ZnO-29,1473257,relaxation,-4.5429011,-4.41
ZnO-29,1439997,relaxation,-4.5429011,-4.406
ZnO-29,6958,standard,-4.5429011,-4.389
ZnO-29,328816,standard,-4.5429011,-4.394
ZnO-29,328816,relaxation,-4.5429011,-4.403
ZnO-29,1444341,relaxation,-4.5429011,-4.395
ZnO-29,1343724,relaxation,-4.5429011,-4.362
ZnO-29,1474198,relaxation,-4.5429011,-4.356
ZnO-29,1472817,relaxation,-4.5429011,-4.341
ZnO-29,116025,relaxation,-4.5429011,-4.333
ZnO-29,1343668,relaxation,-4.5429011,-4.247
ZnO-29,1230655,relaxation,-4.5429011,-4.207
ZnO-29,1479511,relaxation,-4.5429011,-4.216
ZnO-29,1479504,relaxation,-4.5429011,-4.216
ZnO-29,1343728,relaxation,-4.5429011,-4.158
ZnO-29,307732,standard,-4.5429011,-3.83
ZnO-29,307732,relaxation,-4.5429011,-3.843
ZnO-29,117131,relaxation,-4.5429011,-3.841
ZnO-29,20684,relaxation,-4.5429011,-3.829
ZnO-29,20684,standard,-4.5429011,-3.817
ZnO-29,339274,standard,-4.5429011,-3.827
ZnO-29,339274,relaxation,-4.5429011,-3.829
AsO-15,1243548,relaxation,-5.572552,-4.941
AsO-15,1228090,relaxation,-5.572552,-4.915
AsO-15,328804,standard,-5.572552,-4.895
AsO-15,328804,relaxation,-5.572552,-4.912
AsO-15,1106905,relaxation,-5.572552,-4.851
AsO-15,1218410,relaxation,-5.572552,-4.805
AsO-15,1243547,relaxation,-5.572552,-4.795
AsO-15,307720,standard,-5.572552,-4.561
AsO-15,307720,relaxation,-5.572552,-4.573
AsO-15,339262,standard,-5.572552,-4.554
AsO-15,339262,relaxation,-5.572552,-4.479
AsO-15,1243548,relaxation,-5.572552,-4.941
AsO-15,1228090,relaxation,-5.572552,-4.915
AsO-15,328804,standard,-5.572552,-4.895
AsO-15,328804,relaxation,-5.572552,-4.912
AsO-15,1106905,relaxation,-5.572552,-4.851
AsO-15,1218410,relaxation,-5.572552,-4.805
